id,name,active,create_date,IMEI,DID,MDR1,MDS1,MDT1,MDR2,MDS2,MDT2,MDR3,MDS3,MDT3,MDR4,MDS4,MDT4,CHAN
2592,Record_2592,True,2023-10-22 09:40:41,861053279599726,00000M5,27.79,0,2,61.78,0,2,7.29,0,3,3.21,0,1,1
2593,Record_2593,True,2023-10-22 08:40:41,977081636031123,00000M5,30.27,0,1,65.5,0,1,6.23,0,1,3.04,0,2,1
2594,Record_2594,True,2023-10-22 07:40:41,352405546305906,00000M5,25.03,0,3,59.16,0,1,6.58,0,1,3.98,0,1,1
2595,Record_2595,True,2023-10-22 06:40:41,245364417945363,00000M5,24.37,0,2,61.23,0,3,7.41,0,1,3.74,0,2,1
2596,Record_2596,True,2023-10-22 05:40:41,731001282854490,00000M5,31.02,0,3,69.15,0,1,6.44,0,3,3.55,0,3,1
2597,Record_2597,True,2023-10-22 04:40:41,488765415869361,00000M5,31.24,0,3,60.24,0,3,6.47,0,2,3.36,0,3,1
2598,Record_2598,True,2023-10-22 03:40:41,331447337137710,00000M5,29.55,0,3,56.08,0,1,6.46,0,1,3.18,0,3,1
2599,Record_2599,True,2023-10-22 02:40:41,949772179527791,00000M5,26.38,0,2,68.33,0,1,6.07,0,1,3.75,0,2,1
2600,Record_2600,True,2023-10-22 01:40:41,274592470909539,00000M5,30.02,0,3,56.15,0,1,7.88,0,2,3.0,0,1,1
2601,Record_2601,True,2023-10-22 00:40:41,211969253056803,00000M5,30.97,0,1,65.7,0,3,6.49,0,3,3.63,0,3,1
2602,Record_2602,True,2023-10-21 23:40:41,721351355230480,00000M5,34.28,0,3,65.91,0,1,6.95,0,3,3.21,0,2,1
2603,Record_2603,True,2023-10-21 22:40:41,472145316059853,00000M5,25.42,0,3,65.56,0,3,6.55,0,1,3.06,0,2,1
2604,Record_2604,True,2023-10-21 21:40:41,327929749124844,00000M5,25.25,0,1,53.83,0,1,7.49,0,1,3.9,0,2,1
2605,Record_2605,True,2023-10-21 20:40:41,895617422198787,00000M5,31.69,0,1,52.11,0,3,7.97,0,1,3.08,0,1,1
2606,Record_2606,True,2023-10-21 19:40:41,332203058638391,00000M5,23.31,0,2,69.64,0,3,6.78,0,3,3.94,0,3,1
2607,Record_2607,True,2023-10-21 18:40:41,489077490179517,00000M5,25.07,0,2,54.28,0,3,7.22,0,1,3.27,0,1,1
2608,Record_2608,True,2023-10-21 17:40:41,721601545327878,00000M5,25.98,0,1,52.3,0,3,6.22,0,3,3.81,0,3,1
2609,Record_2609,True,2023-10-21 16:40:41,523335048314217,00000M5,34.3,0,2,57.93,0,3,6.89,0,2,3.52,0,1,1
2610,Record_2610,True,2023-10-21 15:40:41,819862569481271,00000M5,22.32,0,3,52.03,0,3,6.87,0,1,3.83,0,1,1
2611,Record_2611,True,2023-10-21 14:40:41,390693526397403,00000M5,32.68,0,3,66.96,0,2,7.1,0,3,3.21,0,1,1
2612,Record_2612,True,2023-10-21 13:40:41,277463109228730,00000M5,23.59,0,3,54.88,0,1,6.56,0,1,3.64,0,3,1
2613,Record_2613,True,2023-10-21 12:40:41,959738062727555,00000M5,31.3,0,3,68.38,0,3,6.87,0,2,3.06,0,1,1
2614,Record_2614,True,2023-10-21 11:40:41,562924640513776,00000M5,30.91,0,1,54.95,0,3,6.28,0,2,3.44,0,2,1
2615,Record_2615,True,2023-10-21 10:40:41,037313617718189,00000M5,27.6,0,1,54.83,0,3,6.23,0,3,3.65,0,2,1
2616,Record_2616,True,2023-10-21 09:40:41,761566419949216,00000M5,24.65,0,1,52.47,0,2,6.87,0,1,3.14,0,1,1
2617,Record_2617,True,2023-10-21 08:40:41,687198751888973,00000M5,26.3,0,1,67.96,0,3,6.72,0,2,3.63,0,3,1
2618,Record_2618,True,2023-10-21 07:40:41,560169463976126,00000M5,34.66,0,2,54.73,0,3,7.73,0,3,3.16,0,2,1
2619,Record_2619,True,2023-10-21 06:40:41,173616380168343,00000M5,21.31,0,2,60.96,0,3,7.12,0,2,3.25,0,2,1
2620,Record_2620,True,2023-10-21 05:40:41,272008338280289,00000M5,22.26,0,3,65.73,0,3,7.11,0,2,3.43,0,3,1
2621,Record_2621,True,2023-10-21 04:40:41,907498046843067,00000M5,30.78,0,1,52.42,0,2,7.08,0,1,3.72,0,1,1
2622,Record_2622,True,2023-10-21 03:40:41,064237361411860,00000M5,23.2,0,1,69.64,0,2,7.55,0,3,3.55,0,1,1
2623,Record_2623,True,2023-10-21 02:40:41,713800631960191,00000M5,31.55,0,2,51.1,0,2,6.43,0,1,3.76,0,1,1
2624,Record_2624,True,2023-10-21 01:40:41,943169305411583,00000M5,31.28,0,1,68.3,0,3,6.61,0,3,3.94,0,3,1
2625,Record_2625,True,2023-10-21 00:40:41,965640758856715,00000M5,30.03,0,2,53.04,0,1,7.59,0,3,3.88,0,1,1
2626,Record_2626,True,2023-10-20 23:40:41,192205178265443,00000M5,33.76,0,2,57.82,0,3,6.36,0,3,3.52,0,2,1
2627,Record_2627,True,2023-10-20 22:40:41,128301525588989,00000M5,32.79,0,1,67.89,0,1,7.72,0,3,3.24,0,1,1
2628,Record_2628,True,2023-10-20 21:40:41,565738792931893,00000M5,28.94,0,1,62.39,0,2,7.17,0,2,3.41,0,3,1
2629,Record_2629,True,2023-10-20 20:40:41,742676025729915,00000M5,23.99,0,1,53.76,0,1,7.64,0,2,3.51,0,3,1
2630,Record_2630,True,2023-10-20 19:40:41,410514433680613,00000M5,21.37,0,2,53.76,0,2,6.52,0,3,3.97,0,1,1
2631,Record_2631,True,2023-10-20 18:40:41,930248343752944,00000M5,20.36,0,2,60.31,0,3,6.04,0,1,3.04,0,3,1
2632,Record_2632,True,2023-10-20 17:40:41,616331327468350,00000M5,26.61,0,2,54.34,0,3,7.03,0,3,3.7,0,2,1
2633,Record_2633,True,2023-10-20 16:40:41,397932162902387,00000M5,29.61,0,1,60.2,0,1,6.12,0,1,3.07,0,2,1
2634,Record_2634,True,2023-10-20 15:40:41,829915615518844,00000M5,20.03,0,1,64.6,0,1,7.79,0,3,3.97,0,3,1
2635,Record_2635,True,2023-10-20 14:40:41,828245602084605,00000M5,24.68,0,1,61.91,0,3,6.77,0,1,3.75,0,1,1
2636,Record_2636,True,2023-10-20 13:40:41,794013600384767,00000M5,24.84,0,3,56.83,0,3,7.76,0,1,3.5,0,1,1
2637,Record_2637,True,2023-10-20 12:40:41,925636599477684,00000M5,23.76,0,1,53.84,0,3,6.67,0,2,3.78,0,1,1
2638,Record_2638,True,2023-10-20 11:40:41,892474541248162,00000M5,27.89,0,2,53.91,0,3,6.39,0,1,3.61,0,2,1
2639,Record_2639,True,2023-10-20 10:40:41,549203046366041,00000M5,28.36,0,3,55.87,0,2,6.53,0,1,3.89,0,3,1
2640,Record_2640,True,2023-10-20 09:40:41,728472555805374,00000M5,20.06,0,2,53.0,0,3,7.96,0,3,3.72,0,3,1
2641,Record_2641,True,2023-10-20 08:40:41,551743874800555,00000M5,31.44,0,2,59.53,0,2,6.74,0,2,3.95,0,3,1
2642,Record_2642,True,2023-10-20 07:40:41,399825217173905,00000M5,23.37,0,3,60.57,0,2,6.86,0,3,3.87,0,2,1
2643,Record_2643,True,2023-10-20 06:40:41,545810496379928,00000M5,26.35,0,3,68.5,0,1,7.47,0,2,3.62,0,2,1
2644,Record_2644,True,2023-10-20 05:40:41,543352136196128,00000M5,33.86,0,2,61.73,0,2,7.72,0,1,3.44,0,1,1
2645,Record_2645,True,2023-10-20 04:40:41,182728989874571,00000M5,28.89,0,1,54.05,0,3,7.91,0,1,3.31,0,2,1
2646,Record_2646,True,2023-10-20 03:40:41,382122582643157,00000M5,30.81,0,2,50.41,0,1,7.75,0,3,3.14,0,1,1
2647,Record_2647,True,2023-10-20 02:40:41,710332296076760,00000M5,29.64,0,3,50.52,0,2,6.7,0,1,3.11,0,3,1
2648,Record_2648,True,2023-10-20 01:40:41,980988661293536,00000M5,20.8,0,2,67.87,0,3,6.21,0,1,3.84,0,3,1
2649,Record_2649,True,2023-10-20 00:40:41,286500189776623,00000M5,23.78,0,3,58.56,0,3,6.56,0,1,3.51,0,1,1
2650,Record_2650,True,2023-10-19 23:40:41,321019059904968,00000M5,24.48,0,3,54.41,0,1,6.47,0,2,3.44,0,3,1
2651,Record_2651,True,2023-10-19 22:40:41,692424406593508,00000M5,23.7,0,2,61.23,0,1,6.46,0,1,3.22,0,3,1
2652,Record_2652,True,2023-10-19 21:40:41,976315775029260,00000M5,33.35,0,3,55.24,0,3,7.58,0,2,3.43,0,3,1
2653,Record_2653,True,2023-10-19 20:40:41,688030334656870,00000M5,27.16,0,2,50.92,0,1,6.01,0,2,3.46,0,3,1
2654,Record_2654,True,2023-10-19 19:40:41,874377100833545,00000M5,32.91,0,2,51.42,0,1,7.37,0,1,3.95,0,3,1
2655,Record_2655,True,2023-10-19 18:40:41,549192465660308,00000M5,22.74,0,2,60.17,0,1,6.5,0,2,3.53,0,2,1
2656,Record_2656,True,2023-10-19 17:40:41,432531604686580,00000M5,32.42,0,1,65.61,0,2,7.67,0,2,3.6,0,1,1
2657,Record_2657,True,2023-10-19 16:40:41,184003450883488,00000M5,28.99,0,2,68.14,0,2,6.61,0,1,3.46,0,3,1
2658,Record_2658,True,2023-10-19 15:40:41,009420060229018,00000M5,33.49,0,2,62.27,0,1,6.38,0,2,3.13,0,2,1
2659,Record_2659,True,2023-10-19 14:40:41,362288350661609,00000M5,22.57,0,3,59.6,0,2,7.03,0,3,3.08,0,3,1
2660,Record_2660,True,2023-10-19 13:40:41,399592165130533,00000M5,23.6,0,1,55.62,0,1,6.63,0,3,3.81,0,1,1
2661,Record_2661,True,2023-10-19 12:40:41,583935239341770,00000M5,27.35,0,3,63.98,0,3,6.45,0,3,3.09,0,1,1
2662,Record_2662,True,2023-10-19 11:40:41,588651692944778,00000M5,24.03,0,2,52.4,0,3,6.75,0,3,3.86,0,1,1
2663,Record_2663,True,2023-10-19 10:40:41,062896594883720,00000M5,26.67,0,2,59.36,0,2,7.12,0,1,3.52,0,3,1
2664,Record_2664,True,2023-10-19 09:40:41,993169897257507,00000M5,27.93,0,2,68.47,0,2,6.54,0,2,3.07,0,2,1
2665,Record_2665,True,2023-10-19 08:40:41,167343230908034,00000M5,30.08,0,1,54.08,0,2,7.84,0,1,3.66,0,2,1
2666,Record_2666,True,2023-10-19 07:40:41,072662016436887,00000M5,24.38,0,3,61.94,0,3,6.28,0,1,3.99,0,2,1
2667,Record_2667,True,2023-10-19 06:40:41,325836014272853,00000M5,34.43,0,3,58.47,0,1,7.91,0,1,3.24,0,3,1
2668,Record_2668,True,2023-10-19 05:40:41,141835771251466,00000M5,30.91,0,2,57.13,0,1,6.55,0,3,3.09,0,3,1
2669,Record_2669,True,2023-10-19 04:40:41,966267541457047,00000M5,27.08,0,2,64.54,0,2,6.05,0,1,3.19,0,1,1
2670,Record_2670,True,2023-10-19 03:40:41,907645686027297,00000M5,29.12,0,1,58.33,0,1,7.17,0,3,3.44,0,2,1
2671,Record_2671,True,2023-10-19 02:40:41,472383103826830,00000M5,30.38,0,2,57.7,0,2,6.94,0,2,3.25,0,3,1
2672,Record_2672,True,2023-10-19 01:40:41,825106785647374,00000M5,31.21,0,2,68.74,0,3,7.91,0,3,3.87,0,2,1
2673,Record_2673,True,2023-10-19 00:40:41,266734565860890,00000M5,29.61,0,3,50.7,0,3,6.39,0,2,3.54,0,1,1
2674,Record_2674,True,2023-10-18 23:40:41,539022539987815,00000M5,31.51,0,3,63.1,0,1,6.65,0,3,3.77,0,3,1
2675,Record_2675,True,2023-10-18 22:40:41,040470741114027,00000M5,27.22,0,1,55.02,0,1,7.18,0,2,3.42,0,2,1
2676,Record_2676,True,2023-10-18 21:40:41,681496285634729,00000M5,29.0,0,2,61.49,0,2,6.02,0,1,3.87,0,1,1
2677,Record_2677,True,2023-10-18 20:40:41,833147584789054,00000M5,20.2,0,2,60.17,0,1,6.87,0,1,3.96,0,1,1
2678,Record_2678,True,2023-10-18 19:40:41,854257734893840,00000M5,25.12,0,3,61.16,0,2,7.43,0,1,3.63,0,3,1
2679,Record_2679,True,2023-10-18 18:40:41,250670508898283,00000M5,22.63,0,2,67.84,0,2,7.71,0,3,3.62,0,2,1
2680,Record_2680,True,2023-10-18 17:40:41,060737956502822,00000M5,22.67,0,3,60.66,0,3,7.26,0,2,3.4,0,1,1
2681,Record_2681,True,2023-10-18 16:40:41,172536404382611,00000M5,25.94,0,2,69.9,0,1,7.8,0,1,3.02,0,1,1
2682,Record_2682,True,2023-10-18 15:40:41,226461829941735,00000M5,26.39,0,2,57.87,0,3,7.65,0,3,3.25,0,1,1
2683,Record_2683,True,2023-10-18 14:40:41,638148339504688,00000M5,20.06,0,2,64.36,0,3,7.88,0,1,3.8,0,3,1
2684,Record_2684,True,2023-10-18 13:40:41,111403854666189,00000M5,26.25,0,3,50.84,0,2,6.06,0,2,3.39,0,3,1
2685,Record_2685,True,2023-10-18 12:40:41,377677147948576,00000M5,20.97,0,2,61.78,0,1,6.79,0,2,3.73,0,2,1
2686,Record_2686,True,2023-10-18 11:40:41,548024942886565,00000M5,24.5,0,2,64.77,0,3,7.05,0,3,3.88,0,2,1
2687,Record_2687,True,2023-10-18 10:40:41,748267841363142,00000M5,23.56,0,2,66.33,0,1,6.64,0,3,3.47,0,2,1
2688,Record_2688,True,2023-10-18 09:40:41,756237237688876,00000M5,33.44,0,3,58.04,0,2,7.72,0,1,3.52,0,2,1
2689,Record_2689,True,2023-10-18 08:40:41,268392396958390,00000M5,28.76,0,3,67.8,0,2,6.12,0,2,3.07,0,3,1
2690,Record_2690,True,2023-10-18 07:40:41,722492156240267,00000M5,24.99,0,2,62.61,0,3,7.56,0,1,3.84,0,2,1
2691,Record_2691,True,2023-10-18 06:40:41,162035600009530,00000M5,28.56,0,3,65.68,0,3,6.1,0,2,3.37,0,3,1
2692,Record_2692,True,2023-10-18 05:40:41,761595107225153,00000M5,21.25,0,1,52.61,0,1,7.27,0,3,3.21,0,2,1
2693,Record_2693,True,2023-10-18 04:40:41,193045298629770,00000M5,25.4,0,3,65.6,0,2,7.84,0,1,3.0,0,1,1
2694,Record_2694,True,2023-10-18 03:40:41,557720448312006,00000M5,28.05,0,3,58.36,0,2,6.85,0,1,3.44,0,2,1
2695,Record_2695,True,2023-10-18 02:40:41,989734439721113,00000M5,34.22,0,3,54.53,0,1,6.11,0,1,3.8,0,3,1
2696,Record_2696,True,2023-10-18 01:40:41,660039863714734,00000M5,28.29,0,2,68.3,0,2,6.28,0,2,3.03,0,2,1
2697,Record_2697,True,2023-10-18 00:40:41,786003831986389,00000M5,20.24,0,1,60.94,0,1,7.76,0,2,3.4,0,1,1
2698,Record_2698,True,2023-10-17 23:40:41,906656467839331,00000M5,23.01,0,3,69.0,0,1,7.72,0,2,3.15,0,3,1
2699,Record_2699,True,2023-10-17 22:40:41,852825690230685,00000M5,22.45,0,2,69.32,0,2,7.16,0,2,3.66,0,1,1
2700,Record_2700,True,2023-10-17 21:40:41,100493754281598,00000M5,24.33,0,3,54.68,0,2,6.78,0,1,3.48,0,3,1
2701,Record_2701,True,2023-10-17 20:40:41,135289632511661,00000M5,32.02,0,3,68.65,0,1,6.06,0,3,3.11,0,3,1
2702,Record_2702,True,2023-10-17 19:40:41,239407675257365,00000M5,30.94,0,2,64.29,0,1,6.2,0,3,3.38,0,1,1
2703,Record_2703,True,2023-10-17 18:40:41,566226779543459,00000M5,31.45,0,1,67.86,0,3,7.9,0,3,3.06,0,2,1
2704,Record_2704,True,2023-10-17 17:40:41,156963613180621,00000M5,26.99,0,2,55.68,0,2,7.86,0,3,3.47,0,2,1
2705,Record_2705,True,2023-10-17 16:40:41,492940251215063,00000M5,28.71,0,2,52.96,0,3,6.61,0,2,3.15,0,2,1
2706,Record_2706,True,2023-10-17 15:40:41,744971423385928,00000M5,25.44,0,2,67.22,0,3,6.76,0,2,3.88,0,3,1
2707,Record_2707,True,2023-10-17 14:40:41,406727404673126,00000M5,27.84,0,1,56.97,0,2,6.6,0,1,3.03,0,3,1
2708,Record_2708,True,2023-10-17 13:40:41,298973065526397,00000M5,31.78,0,1,64.72,0,3,6.08,0,3,3.4,0,2,1
2709,Record_2709,True,2023-10-17 12:40:41,096685615038746,00000M5,33.49,0,1,66.93,0,1,7.21,0,3,3.55,0,3,1
2710,Record_2710,True,2023-10-17 11:40:41,486711527409685,00000M5,27.01,0,2,52.16,0,2,6.96,0,3,3.47,0,2,1
2711,Record_2711,True,2023-10-17 10:40:41,255590212072605,00000M5,27.94,0,2,65.35,0,2,7.26,0,1,3.45,0,2,1
2712,Record_2712,True,2023-10-17 09:40:41,693875039053745,00000M5,34.98,0,1,68.41,0,2,6.02,0,3,3.39,0,1,1
2713,Record_2713,True,2023-10-17 08:40:41,147986214729858,00000M5,32.39,0,2,54.72,0,2,7.73,0,2,3.18,0,2,1
2714,Record_2714,True,2023-10-17 07:40:41,393600136853378,00000M5,21.63,0,3,51.7,0,1,6.53,0,1,3.71,0,3,1
2715,Record_2715,True,2023-10-17 06:40:41,830613502323105,00000M5,26.25,0,1,55.62,0,2,6.13,0,3,3.66,0,3,1
2716,Record_2716,True,2023-10-17 05:40:41,707058562520418,00000M5,30.95,0,1,69.05,0,1,7.76,0,3,3.06,0,1,1
2717,Record_2717,True,2023-10-17 04:40:41,310835227849947,00000M5,33.06,0,2,55.37,0,3,6.05,0,2,3.03,0,3,1
2718,Record_2718,True,2023-10-17 03:40:41,563182615637958,00000M5,34.4,0,1,51.54,0,3,6.48,0,3,3.26,0,1,1
2719,Record_2719,True,2023-10-17 02:40:41,613207703571632,00000M5,25.78,0,2,67.87,0,3,7.9,0,2,3.58,0,3,1
2720,Record_2720,True,2023-10-17 01:40:41,693866614374912,00000M5,22.9,0,3,54.73,0,3,7.81,0,1,3.92,0,3,1
2721,Record_2721,True,2023-10-17 00:40:41,076452831867772,00000M5,27.05,0,3,67.55,0,1,7.11,0,1,3.83,0,3,1
2722,Record_2722,True,2023-10-16 23:40:41,012543861869637,00000M5,29.57,0,1,63.14,0,3,7.0,0,3,3.66,0,3,1
2723,Record_2723,True,2023-10-16 22:40:41,589307685493723,00000M5,34.45,0,1,63.48,0,2,6.77,0,3,3.58,0,3,1
2724,Record_2724,True,2023-10-16 21:40:41,914470585813312,00000M5,32.77,0,2,57.33,0,3,7.92,0,3,3.91,0,1,1
2725,Record_2725,True,2023-10-16 20:40:41,321170208104659,00000M5,20.3,0,2,51.62,0,1,6.62,0,1,3.82,0,1,1
2726,Record_2726,True,2023-10-16 19:40:41,926600897561261,00000M5,29.47,0,1,57.27,0,3,6.47,0,2,3.56,0,2,1
2727,Record_2727,True,2023-10-16 18:40:41,814735450078616,00000M5,28.07,0,2,51.8,0,3,6.03,0,3,3.1,0,1,1
2728,Record_2728,True,2023-10-16 17:40:41,224762135829807,00000M5,33.98,0,1,67.96,0,2,6.64,0,3,3.08,0,3,1
2729,Record_2729,True,2023-10-16 16:40:41,461570115935118,00000M5,20.72,0,3,62.43,0,3,7.28,0,2,3.18,0,1,1
2730,Record_2730,True,2023-10-16 15:40:41,655058537454984,00000M5,29.75,0,3,50.08,0,1,6.62,0,1,3.17,0,1,1
2731,Record_2731,True,2023-10-16 14:40:41,798419520154172,00000M5,30.16,0,1,66.79,0,3,6.35,0,3,3.51,0,3,1
2732,Record_2732,True,2023-10-16 13:40:41,082833779954476,00000M5,24.4,0,3,63.9,0,3,6.33,0,1,3.32,0,1,1
2733,Record_2733,True,2023-10-16 12:40:41,086827796140703,00000M5,21.55,0,2,54.49,0,1,6.81,0,2,3.23,0,3,1
2734,Record_2734,True,2023-10-16 11:40:41,279953080632613,00000M5,25.12,0,2,52.62,0,2,7.07,0,3,3.07,0,2,1
2735,Record_2735,True,2023-10-16 10:40:41,078136467842472,00000M5,33.35,0,1,68.14,0,1,6.83,0,1,3.49,0,2,1
2736,Record_2736,True,2023-10-16 09:40:41,739013232694621,00000M5,29.25,0,2,56.41,0,2,6.24,0,3,3.77,0,1,1
2737,Record_2737,True,2023-10-16 08:40:41,063525868420792,00000M5,33.47,0,3,52.65,0,1,7.26,0,2,3.89,0,2,1
2738,Record_2738,True,2023-10-16 07:40:41,598239031107699,00000M5,30.93,0,3,61.26,0,2,7.93,0,3,3.17,0,1,1
2739,Record_2739,True,2023-10-16 06:40:41,670165691776997,00000M5,31.53,0,3,65.57,0,3,6.42,0,2,3.29,0,1,1
2740,Record_2740,True,2023-10-16 05:40:41,953376298738833,00000M5,34.74,0,2,55.82,0,3,7.9,0,2,3.4,0,2,1
2741,Record_2741,True,2023-10-16 04:40:41,696648862464256,00000M5,22.7,0,2,62.8,0,3,7.44,0,2,3.46,0,2,1
2742,Record_2742,True,2023-10-16 03:40:41,579523479117100,00000M5,23.94,0,1,55.59,0,3,7.89,0,3,3.99,0,1,1
2743,Record_2743,True,2023-10-16 02:40:41,197521722453573,00000M5,26.45,0,2,56.21,0,2,7.04,0,1,3.14,0,1,1
2744,Record_2744,True,2023-10-16 01:40:41,138502757710433,00000M5,30.09,0,3,55.25,0,2,6.24,0,3,3.1,0,3,1
2745,Record_2745,True,2023-10-16 00:40:41,412761318140470,00000M5,27.28,0,1,63.1,0,2,7.45,0,1,3.26,0,3,1
2746,Record_2746,True,2023-10-15 23:40:41,355784576480413,00000M5,24.34,0,1,52.96,0,2,7.25,0,3,3.73,0,1,1
2747,Record_2747,True,2023-10-15 22:40:41,442794058197072,00000M5,25.75,0,1,69.1,0,2,7.72,0,3,3.02,0,3,1
2748,Record_2748,True,2023-10-15 21:40:41,277214314908102,00000M5,27.77,0,2,61.81,0,2,7.6,0,2,3.96,0,2,1
2749,Record_2749,True,2023-10-15 20:40:41,190778141471993,00000M5,29.72,0,1,56.09,0,2,7.31,0,3,3.63,0,2,1
2750,Record_2750,True,2023-10-15 19:40:41,989814709594070,00000M5,30.25,0,3,57.53,0,2,7.49,0,1,3.8,0,1,1
2751,Record_2751,True,2023-10-15 18:40:41,504476202672860,00000M5,20.36,0,3,69.03,0,2,6.03,0,3,3.46,0,2,1
2752,Record_2752,True,2023-10-15 17:40:41,277045926979493,00000M5,27.22,0,3,69.22,0,2,7.5,0,3,3.67,0,1,1
2753,Record_2753,True,2023-10-15 16:40:41,222686246320937,00000M5,24.22,0,2,60.42,0,2,6.61,0,1,3.75,0,3,1
2754,Record_2754,True,2023-10-15 15:40:41,214911091258343,00000M5,31.43,0,3,64.1,0,2,6.51,0,2,3.95,0,2,1
2755,Record_2755,True,2023-10-15 14:40:41,315349826643272,00000M5,33.4,0,3,51.45,0,1,7.82,0,2,3.47,0,2,1
2756,Record_2756,True,2023-10-15 13:40:41,450885417479879,00000M5,22.33,0,1,66.27,0,2,6.58,0,2,3.09,0,1,1
2757,Record_2757,True,2023-10-15 12:40:41,121135816957051,00000M5,27.96,0,2,61.56,0,1,6.29,0,1,3.74,0,1,1
2758,Record_2758,True,2023-10-15 11:40:41,523023569956376,00000M5,23.91,0,2,53.34,0,3,7.36,0,1,3.72,0,3,1
2759,Record_2759,True,2023-10-15 10:40:41,457690062978688,00000M5,25.61,0,1,50.47,0,3,6.76,0,2,3.46,0,3,1
2760,Record_2760,True,2023-10-15 09:40:41,948775363567703,00000M5,29.34,0,2,56.06,0,2,6.93,0,2,3.39,0,1,1
2761,Record_2761,True,2023-10-15 08:40:41,188493022014887,00000M5,25.52,0,3,69.21,0,1,7.28,0,1,3.12,0,2,1
2762,Record_2762,True,2023-10-15 07:40:41,617010222829771,00000M5,22.66,0,3,53.61,0,3,6.78,0,2,3.46,0,3,1
2763,Record_2763,True,2023-10-15 06:40:41,157758654391564,00000M5,25.53,0,2,65.51,0,3,6.57,0,1,3.16,0,1,1
2764,Record_2764,True,2023-10-15 05:40:41,793041152680289,00000M5,34.47,0,2,62.73,0,2,7.06,0,2,3.79,0,3,1
2765,Record_2765,True,2023-10-15 04:40:41,885690483924932,00000M5,29.19,0,3,57.75,0,1,6.88,0,1,3.49,0,1,1
2766,Record_2766,True,2023-10-15 03:40:41,945157055448540,00000M5,25.53,0,3,60.43,0,1,6.19,0,1,3.82,0,3,1
2767,Record_2767,True,2023-10-15 02:40:41,077278957304925,00000M5,32.35,0,1,57.02,0,3,7.65,0,2,3.07,0,2,1
2768,Record_2768,True,2023-10-15 01:40:41,512207574012350,00000M5,30.24,0,3,50.0,0,1,6.57,0,3,3.42,0,1,1
2769,Record_2769,True,2023-10-15 00:40:41,609337177613490,00000M5,24.85,0,3,53.5,0,1,6.23,0,3,3.04,0,2,1
2770,Record_2770,True,2023-10-14 23:40:41,562326039971191,00000M5,22.33,0,2,69.71,0,2,6.71,0,3,3.93,0,3,1
2771,Record_2771,True,2023-10-14 22:40:41,587802658768145,00000M5,25.42,0,2,55.88,0,1,7.25,0,3,3.24,0,3,1
2772,Record_2772,True,2023-10-14 21:40:41,665860510138594,00000M5,25.0,0,1,64.72,0,2,7.45,0,3,3.08,0,3,1
2773,Record_2773,True,2023-10-14 20:40:41,040927519267802,00000M5,21.49,0,1,51.11,0,1,7.43,0,1,3.84,0,3,1
2774,Record_2774,True,2023-10-14 19:40:41,310727680216308,00000M5,25.12,0,2,67.15,0,1,6.09,0,3,3.89,0,2,1
2775,Record_2775,True,2023-10-14 18:40:41,128038857793282,00000M5,24.45,0,2,54.87,0,2,7.97,0,3,3.24,0,1,1
2776,Record_2776,True,2023-10-14 17:40:41,443145539106727,00000M5,22.94,0,3,68.68,0,3,7.14,0,1,3.37,0,2,1
2777,Record_2777,True,2023-10-14 16:40:41,583501740322179,00000M5,20.44,0,1,68.11,0,3,7.82,0,1,3.1,0,3,1
2778,Record_2778,True,2023-10-14 15:40:41,261353143426182,00000M5,29.67,0,3,55.6,0,2,6.8,0,1,3.06,0,3,1
2779,Record_2779,True,2023-10-14 14:40:41,582655875717868,00000M5,27.71,0,2,60.39,0,1,7.81,0,3,3.53,0,2,1
2780,Record_2780,True,2023-10-14 13:40:41,123490689483309,00000M5,21.79,0,3,63.48,0,1,7.42,0,3,3.84,0,2,1
2781,Record_2781,True,2023-10-14 12:40:41,344965180180703,00000M5,26.67,0,3,62.69,0,3,7.62,0,3,3.68,0,1,1
2782,Record_2782,True,2023-10-14 11:40:41,032760324937735,00000M5,25.65,0,3,54.77,0,1,7.95,0,1,3.44,0,3,1
2783,Record_2783,True,2023-10-14 10:40:41,742668834234360,00000M5,26.89,0,1,62.68,0,2,6.01,0,2,3.19,0,1,1
2784,Record_2784,True,2023-10-14 09:40:41,536969032013386,00000M5,23.62,0,1,69.38,0,1,7.54,0,2,3.18,0,2,1
2785,Record_2785,True,2023-10-14 08:40:41,770930681292923,00000M5,29.76,0,3,65.38,0,2,6.82,0,3,3.85,0,1,1
2786,Record_2786,True,2023-10-14 07:40:41,678555206041537,00000M5,33.88,0,3,54.73,0,1,6.41,0,2,3.6,0,3,1
2787,Record_2787,True,2023-10-14 06:40:41,296424169416679,00000M5,30.63,0,3,69.19,0,3,7.82,0,1,3.62,0,3,1
2788,Record_2788,True,2023-10-14 05:40:41,729938159627413,00000M5,34.77,0,3,50.05,0,1,6.06,0,1,3.19,0,2,1
2789,Record_2789,True,2023-10-14 04:40:41,847422588260982,00000M5,31.27,0,3,66.61,0,2,6.42,0,3,3.26,0,1,1
2790,Record_2790,True,2023-10-14 03:40:41,545918084008668,00000M5,26.9,0,1,51.03,0,1,6.01,0,2,3.21,0,2,1
2791,Record_2791,True,2023-10-14 02:40:41,086275923239852,00000M5,26.04,0,3,64.45,0,3,6.34,0,3,3.62,0,1,1
2792,Record_2792,True,2023-10-14 01:40:41,888048118627930,00000M5,26.53,0,3,57.03,0,3,7.59,0,3,3.35,0,3,1
